SN,MID_WID,SAP_New_Code,Nodal
4558,1217007,9200005669,9200005669
4559,1217017,9200005670,9200005670
4560,1217018,9200005671,9200005671
4561,1217019,9200005672,9200005672
4562,1217043,9200005673,9200005673
4563,1217047,9200005674,9200005674
4564,1217048,9200005675,9200005675
4565,1217049,9200005676,9200005676
4566,1217050,9200005677,9200005677
4567,1217077,9200005678,9200005678
4568,1217080,9200005679,9200005679
4569,1217088,9200005680,9200005680
4570,1217124,9200005681,9200005681
4571,1217147,9200005682,9200005682
4572,1217155,9200005683,9200005683
4573,1217158,9200005684,9200005684
4574,1217160,9200005685,9200005685
4575,1217162,9200005686,9200005686
4576,1217171,9200005687,9200005687
4577,1217173,9200005688,9200005688
4578,1217194,9200005689,9200005689
4579,1217204,9200005690,9200005690
4580,1217219,9200005691,9200005691
4581,1217222,9200005692,9200005692
4582,1217227,9200005693,9200005693
4583,1219592,9200005694,9200005694
4584,1219615,9200005695,9200005695
4585,1219638,9200005696,9200005696
4586,1219648,9200005697,9200005697
4587,1219649,9200005698,9200005698
4588,1219662,9200005699,9200005699
4589,1219665,9200005700,9200005700
4590,1219707,9200005701,9200005701
4591,1219759,9200005702,9200005702
4592,1219765,9200005703,9200005703
4593,1219769,9200005704,9200005704
4594,1219772,9200005705,9200005705
4595,1219787,9200005707,9200005707
4596,1219788,9200005708,9200005708
4597,1219830,9200005709,9200005709
4598,1219831,9200005710,9200005710
4599,1220080,9200005711,9200005711
4600,1220081,9200005712,9200005712
4601,1220083,9200005713,9200005713
4602,1220086,9200005714,9200005714
4603,1220087,9200005715,9200005715
4604,1220090,9200005716,9200005716
4605,1220091,9200005717,9200005717
4606,1220097,9200005718,9200005718
4607,1220103,9200005719,9200005719
4608,1220104,9200005720,9200005720
4609,1220109,9200005721,9200005721
4610,1220110,9200005722,9200005722
4611,1220111,9200005723,9200005723
4612,1220112,9200005724,9200005724
4613,1220117,9200005725,9200005725
4614,1220122,9200005726,9200005726
4615,1220171,9200005727,9200005727
4616,1220175,9200005728,9200005728
4617,1220176,9200005729,9200005729
4618,1220179,9200005730,9200005730
4619,1220193,9200005731,9200005731
4620,1220196,9200005732,9200005732
4621,1220234,9200005733,9200005733
4622,1220241,9200005734,9200005734
4623,1220248,9200005735,9200005735
4624,1220256,9200005736,9200005736
4625,1220271,9200005737,PFC
4626,1220279,9200005738,9200005738
4627,1189817,9200005739,9200005739
4628,1216130,9200005740,9200005740
4629,1216560,9200005742,9200005742
4630,1216980,9200005743,9200005743
4631,1217013,9200005744,9200005744
4632,1217026,9200005745,9200005745
4633,1217028,9200005746,9200005746
4634,1217033,9200005747,9200005747
4635,1217152,9200005749,9200005749
4636,1217181,9200005750,9200005750
4637,1217230,9200005751,9200005751
4638,1219591,9200005752,9200005752
4639,1219594,9200005753,9200005753
4640,1219621,9200005754,9200005754
4641,1219624,9200005755,9200005755
4642,1219784,9200005756,9200005756
4643,1220082,9200005757,9200005757
4644,1220094,9200005758,9200005758
4645,1220108,9200005759,9200005759
4646,1220114,9200005760,9200005760
4647,1220173,9200005761,9200005761
4648,1220182,9200005762,9200005762
4649,1220185,9200005763,9200005763
4650,1220191,9200005764,9200005764
4651,1220224,9200005765,9200005765
4652,1220253,9200005766,9200005766
4653,1220280,9200005767,9200005767
4654,1220281,9200005768,9200005768
4655,1220290,9200005769,9200005769
4656,1220297,9200005770,9200005770
4657,1220306,9200005771,9200005771
4658,1220309,9200005772,9200005772
4659,1220319,9200005773,9200005773
4660,1220324,9200005774,9200005774
4661,1220327,9200005775,9200005775
4662,1220331,9200005776,9200005776
4663,1220332,9200005777,9200005777
4664,1220334,9200005778,9200005778
4665,1216689,9200005779,9200005779
4666,1216967,9200005783,9200005783
4667,1217128,9200005785,9200005785
4668,1217153,9200005786,9200005786
4669,1217215,9200005787,9200005787
4670,1217226,9200005788,9200005788
4671,1219632,9200005789,9200005789
4672,1219768,9200005790,9200005790
4673,1219789,9200005791,9200005791
4674,1220078,9200005792,9200005792
4675,1220102,9200005793,9200005793
4676,1220106,9200005794,9200005794
4677,1220123,9200005795,9200005795
4678,1220177,9200005796,9200005796
4679,1220230,9200005797,9200005797
4680,1220240,9200005798,9200005798
4681,1220289,9200005800,9200005800
4682,1220292,9200005801,9200005801
4683,1220333,9200005802,9200005802
4684,1194242,9200005804,9200005804
4685,1213848,9200005805,9200005805
4686,1216529,9200005806,9200005806
4687,1217079,9200005807,9200005807
4688,1217180,9200005809,9200005809
4689,1220107,9200005810,9200005810
4690,1220118,9200005811,9200005811
4691,1220201,9200005812,9200005812
4692,1220232,9200005813,9200005813
4693,1220299,9200005814,9200005814
4694,1220326,9200005816,9200005816
4695,1220329,9200005817,9200005817
4696,1220345,9200005818,9200005818
4697,1220356,9200005819,9200005819
4698,1220414,9200005820,9200005820
4699,1220431,9200005821,9200005821
4700,1220475,9200005822,9200005822
4701,1188002,9200005823,9200005823
4702,1216665,9200005824,9200005824
4703,1216816,9200005825,9200005825
4704,1216834,9200005826,9200005826
4705,1217201,9200005827,9200005827
4706,1217210,9200005828,9200005828
4707,1217214,9200005829,9200005829
4708,1217217,9200005830,9200005830
4709,1219758,9200005831,9200005831
4710,1220085,9200005832,9200005832
4711,1220116,9200005833,9200005833
4712,1220212,9200005834,9200005834
4713,1220231,9200005835,9200005835
4714,1220275,9200005837,9200005837
4715,1220294,9200005838,9200005838
4716,1220307,9200005839,9200005839
4717,1220314,9200005840,9200005840
4718,1220387,9200005841,9200005841
4719,1220425,9200005842,9200005842
4720,1220426,9200005843,9200005843
4721,1220464,9200005844,9200005844
4722,1220467,9200005845,9200005845
4723,1220477,9200005846,9200005846
4724,1220490,9200005847,9200005847
4725,1220493,9200005848,9200005848
4726,1220516,9200005849,9200005849
4727,1220519,9200005850,9200005850
4728,1220524,9200005851,9200005851
4729,1220537,9200005852,9200005852
4730,1220561,9200005853,9200005853
4731,1220564,9200005854,9200005854
4732,1220576,9200005855,9200005855
4733,1220578,9200005856,9200005856
4734,1220591,9200005857,9200005857
4735,1220673,9200005858,9200005858
4736,1220696,9200005859,9200005859
4737,1220700,9200005860,9200005860
4738,1220710,9200005861,9200005861
4739,1220726,9200005862,9200005862
4740,1220778,9200005863,9200005863
4741,1209764,9200005864,9200005864
4742,1216543,9200005865,9200005865
4743,1216623,9200005866,9200005866
4744,1216878,9200005867,9200005867
4745,1216881,9200005868,9200005868
4746,1217069,9200005869,9200005869
4747,1217163,9200005870,9200005870
4748,1217224,9200005871,9200005871
4749,1219668,9200005872,9200005872
4750,1219823,9200005873,9200005873
4751,1220181,9200005874,9200005874
4752,1220199,9200005875,9200005875
4753,1220242,9200005876,9200005876
4754,1220262,9200005877,9200005877
4755,1220272,9200005878,9200005878
4756,1220349,9200005879,9200005879
4757,1220422,9200005880,9200005880
4758,1220430,9200005881,9200005881
4759,1220432,9200005882,9200005882
4760,1220466,9200005883,9200005883
4761,1220484,9200005884,9200005884
4762,1220509,9200005885,9200005885
4763,1220525,9200005886,9200005886
4764,1220527,9200005887,9200005887
4765,1220540,9200005888,9200005888
4766,1220550,9200005889,9200005889
4767,1220562,9200005890,9200005890
4768,1220563,9200005891,9200005891
4769,1220571,9200005892,9200005892
4770,1220575,9200005893,9200005893
4771,1220653,9200005894,9200005894
4772,1220655,9200005895,9200005895
4773,1220675,9200005896,9200005896
4774,1220692,9200005897,9200005897
4775,1220697,9200005898,9200005898
4776,1220736,9200005899,9200005899
4777,1220779,9200005900,9200005900
4778,1220781,9200005901,9200005901
4779,1220785,9200005902,9200005902
4780,1220792,9200005903,9200005903
4781,1220802,9200005904,9200005904
4782,1221198,9200005905,9200005905
4783,1221204,9200005906,9200005906
4784,1221219,9200005907,9200005907
4785,1221225,9200005908,9200005908
4786,1221230,9200005909,9200005909
4787,1221233,9200005910,9200005910
4788,1221389,9200005911,9200005911
4789,1221409,9200005912,9200005912
4790,1221466,9200005913,9200005913
4791,1216525,9200005914,9200005914
4792,1216592,9200005915,9200005915
4793,1216790,9200005916,9200005916
4794,1217012,9200005917,9200005917
4795,1220208,9200005918,9200005918
4796,1220213,9200005919,9200005919
4797,1220259,9200005920,9200005920
4798,1220317,9200005921,9200005921
4799,1220366,9200005922,9200005922
4800,1220434,9200005923,9200005923
4801,1220529,9200005924,9200005924
4802,1220552,9200005925,9200005925
4803,1220676,9200005926,9200005926
4804,1221203,9200005927,9200005927
4805,1221229,9200005928,9200005928
4806,1221386,9200005929,9200005929
4807,1221399,9200005930,9200005930
4808,1221468,9200005931,9200005931
4809,1221610,9200005932,9200005932
4810,1221612,9200005933,9200005933
4811,1221760,9200005934,9200005934
4812,1221765,9200005935,9200005935
4813,1220096,9200005936,9200005936
4814,1216905,9200005937,9200005937
4815,1219634,9200005938,9200005938
4816,1219659,9200005939,9200005939
4817,1219786,9200005940,9200005940
4818,1220126,9200005941,9200005941
4819,1220429,9200005942,9200005942
4820,1220510,9200005943,9200005943
4821,1220667,9200005944,9200005944
4822,1220686,9200005945,9200005945
4823,1220794,9200005946,9200005946
4824,1221394,9200005947,9200005947
4825,1221407,9200005948,9200005948
4826,1221457,9200005949,9200005949
4827,1221476,9200005950,9200005950
4828,1221641,9200005951,9200005951
4829,1221647,9200005952,9200005952
4830,1221651,9200005953,9200005953
4831,1221678,9200005954,9200005954
4832,1221726,9200005955,9200005955
4833,1216073,9200005964,9200005964
4834,1216684,9200005965,9200005965
4835,1216686,9200005966,9200005966
4836,1217021,9200005968,9200005968
4837,1219661,9200005969,9200005969
4838,1220183,9200005970,9200005970
4839,1220244,9200005971,9200005971
4840,1220427,9200005972,9200005972
4841,1220783,9200005973,9200005973
4842,1221221,9200005974,PFC
4843,1221449,9200005975,9200005975
4844,1221473,9200005976,9200005976
4845,1221474,9200005977,9200005977
4846,1221482,9200005978,9200005978
4847,1221535,9200005979,9200005979
4848,1221592,9200005980,9200005980
4849,1221644,9200005981,9200005981
4850,1221654,9200005982,9200005982
4851,1221665,9200005983,9200005983
4852,1221694,9200005985,9200005985
4853,1221740,9200005986,9200005986
4854,1221749,9200005987,9200005987
4855,1221753,9200005988,9200005988
4856,1221806,9200005989,9200005989
4857,1221832,9200005990,9200005990
4858,1221837,9200005991,9200005991
4859,1221843,9200005992,9200005992
4860,1221922,9200005993,9200005993
4861,1221974,9200005994,9200005994
4862,1222024,9200005995,9200005995
4863,1224151,9200005996,9200005996
4864,1211741,9200005997,9200005997
4865,1216803,9200005998,9200005998
4866,1219617,9200005999,9200005999
4867,1219633,9200006000,#REF!
4868,1219708,9200006001,9200006001
4869,1220120,9200006002,9200006002
4870,1220419,9200006004,9200006004
4871,1220449,9200006005,9200006005
4872,1220486,9200006006,9200006006
4873,1220573,9200006007,9200006007
4874,1220721,9200006008,9200006008
4875,1220727,9200006009,9200006009
4876,1220777,9200006010,9200006010
4877,1220786,9200006011,9200006011
4878,1221014,9200006012,9200006012
4879,1221210,9200006013,9200006013
4880,1221245,9200006014,9200006014
4881,1221251,9200006015,9200006015
4882,1221384,9200006016,9200006016
4883,1221396,9200006017,9200006017
4884,1221444,9200006018,9200006018
4885,1221656,9200006019,9200006019
4886,1221667,9200006020,9200006020
4887,1221675,9200006021,9200006021
4888,1221679,9200006022,9200006022
4889,1221692,9200006023,9200006023
4890,1221697,9200006024,9200006024
4891,1221699,9200006025,9200006025
4892,1221727,9200006026,9200006026
4893,1221801,9200006027,9200006027
4894,1221826,9200006028,9200006028
4895,1221838,9200006029,9200006029
4896,1221865,9200006030,9200006030
4897,1221888,9200006031,9200006031
4898,1221891,9200006032,9200006032
4899,1221912,9200006033,9200006033
4900,1221940,9200006034,9200006034
4901,1221945,9200006035,9200006035
4902,1221954,9200006036,9200006036
4903,1224205,9200006037,9200006037
4904,1224237,9200006038,9200006038
4905,1220209,9200006040,9200006040
4906,1216089,9200006042,9200006042
4907,1216105,9200006043,9200006043
4908,1219667,9200006044,9200006044
4909,1220454,9200006045,9200006045
4910,1220522,9200006046,9200006046
4911,1220784,9200006047,9200006047
4912,1221213,9200006048,9200006048
4913,1221442,9200006050,9200006050
4914,1221598,9200006051,9200006051
4915,1221730,9200006052,9200006052
4916,1221750,9200006053,9200006053
4917,1221825,9200006054,9200006054
4918,1221849,9200006055,9200006055
4919,1221925,9200006056,9200006056
4920,1221934,9200006057,9200006057
4921,1221935,9200006058,9200006058
4922,1221942,9200006059,9200006059
4923,1221975,9200006060,9200006060
4924,1222028,9200006061,9200006061
4925,1222041,9200006062,9200006062
4926,1224209,9200006064,9200006064
4927,1224351,9200006065,9200006065
4928,1224370,9200006066,9200006066
4929,1224429,9200006068,9200006068
4930,1190986,9200006069,9200006069
4931,1217146,9200006070,9200006070
4932,1220392,9200006071,9200006071
4933,1220437,9200006072,9200006072
4934,1220443,9200006073,9200006073
4935,1220445,9200006074,9200006074
4936,1220457,9200006075,9200006075
4937,1220462,9200006076,9200006076
4938,1220492,9200006077,9200006077
4939,1220549,9200006078,Advance
4940,1220657,9200006079,9200006079
4941,1220661,9200006080,9200006080
4942,1220722,9200006081,9200006081
4943,1220724,9200006082,9200006082
4944,1220773,9200006083,9200006083
4945,1221083,9200006084,9200006084
4946,1221118,9200006085,#REF!
4947,1221194,9200006086,9200006086
4948,1221205,9200006087,9200006087
4949,1221252,9200006088,9200006088
4950,1221392,9200006089,9200006089
4951,1221393,9200006090,9200006090
4952,1221398,9200006091,9200006091
4953,1221402,9200006092,9200006092
4954,1221426,9200006093,9200006093
4955,1221435,9200006094,9200006094
4956,1221441,9200006095,9200006095
4957,1221600,9200006096,9200006096
4958,1221619,9200006097,9200006097
4959,1221620,9200006098,9200006098
4960,1221632,9200006099,9200006099
4961,1221636,9200006100,9200006100
4962,1221653,9200006101,9200006101
4963,1221674,9200006102,9200006102
4964,1221696,9200006103,9200006103
4965,1221723,9200006104,9200006104
4966,1221751,9200006105,9200006105
4967,1221755,9200006106,9200006106
4968,1221762,9200006107,9200006107
4969,1221800,9200006108,9200006108
4970,1221840,9200006109,9200006109
4971,1221863,9200006110,9200006110
4972,1221873,9200006111,9200006111
4973,1221881,9200006112,9200006112
4974,1221893,9200006113,9200006113
4975,1221923,9200006114,9200006114
4976,1221937,9200006115,9200006115
4977,1221943,9200006116,9200006116
4978,1221948,9200006117,9200006117
4979,1221956,9200006118,9200006118
4980,1221960,9200006119,9200006119
4981,1221968,9200006120,9200006120
4982,1221972,9200006121,9200006121
4983,1221985,9200006122,9200006122
4984,1221987,9200006123,9200006123
4985,1221989,9200006124,9200006124
4986,1221990,9200006125,9200006125
4987,1222000,9200006126,9200006126
4988,1222011,9200006127,9200006127
4989,1222016,9200006128,9200006128
4990,1222025,9200006129,9200006129
4991,1222027,9200006130,9200006130
4992,1222037,9200006131,9200006131
4993,1224145,9200006132,9200006132
4994,1224165,9200006133,9200006133
4995,1224212,9200006134,9200006134
4996,1224216,9200006135,9200006135
4997,1224222,9200006136,9200006136
4998,1224227,9200006137,9200006137
4999,1224231,9200006138,9200006138
5000,1224232,9200006139,9200006139
5001,1224234,9200006140,9200006140
5002,1224235,9200006141,PFC
5003,1224255,9200006142,9200006142
5004,1224258,9200006143,9200006143
5005,1224263,9200006144,9200006144
5006,1224264,9200006145,9200006145
5007,1224266,9200006146,9200006146
5008,1224353,9200006147,9200006147
5009,1224356,9200006148,9200006148
5010,1224363,9200006149,9200006149
5011,1224377,9200006150,9200006150
5012,1224381,9200006151,9200006151
5013,1224383,9200006152,9200006152
5014,1224389,9200006153,9200006153
5015,1224394,9200006154,9200006154
5016,1224400,9200006155,9200006155
5017,1224405,9200006156,9200006156
5018,1224409,9200006158,9200006158
5019,1224425,9200006159,9200006159
5020,1224442,9200006160,9200006160
5021,1224465,9200006161,9200006161
5022,1224477,9200006162,PFC
5023,1224479,9200006163,9200006163
5024,1224480,9200006164,9200006164
5025,1224481,9200006165,9200006165
